0,	,	3334,	20845001,	111161,	595291,	9580,	95970,	12286,	1435821,	597028,	20958269,	20350938
1,	,	3333,	20862810,	105200,	449851,	8067,	79447,	8856,	1160027,	457482,	20970272,	20510348
2,	,	3333,	20668699,	105694,	347265,	2742,	64467,	6993,	927051,	358286,	20776351,	20424483
Total,	109.368,	10000,	62376510,	322055,	1392407,	20389,	239884,	28135,	3522899,	1412796,	62704892,	61285769,	110
0,	,	3334,	20849874,	114060,	600164,	12479,	98100,	12288,	1458818,	600722,	20966425,	20350938
1,	,	3333,	20834583,	104385,	421624,	7252,	73973,	8474,	1070990,	430883,	20940957,	20510348
2,	,	3333,	20674930,	105086,	353496,	2134,	61783,	7218,	896921,	365544,	20782100,	20424483
Total,	109.605,	10000,	62359387,	323531,	1375284,	21865,	233856,	27980,	3426729,	1397149,	62689482,	61285769,	109
0,	,	3334,	20870497,	115133,	620787,	13552,	99050,	13229,	1478888,	622317,	20988305,	20350938
1,	,	3333,	20906814,	100183,	493855,	3050,	82059,	9793,	1207673,	506999,	21009907,	20510348
2,	,	3333,	20776921,	108955,	455487,	6003,	78364,	9490,	1155027,	463418,	20888398,	20424483
Total,	110.2,	10000,	62554232,	324271,	1570129,	22605,	259473,	32512,	3841588,	1592734,	62886610,	61285769,	122
0,	,	3334,	20755550,	107262,	505840,	5681,	86553,	9910,	1271056,	508921,	20864669,	20350938
1,	,	3333,	20833651,	103770,	420692,	6637,	76219,	8194,	1097427,	427275,	20939298,	20510348
2,	,	3333,	20660003,	107365,	338569,	4413,	65916,	6587,	939953,	345636,	20769016,	20424483
Total,	108.553,	10000,	62249204,	318397,	1265101,	16731,	228688,	24691,	3308436,	1281832,	62572983,	61285769,	103
0,	,	3334,	20759800,	108866,	510090,	7285,	86011,	10077,	1263133,	512866,	20870456,	20350938
1,	,	3333,	20790488,	103903,	377529,	6770,	70597,	7212,	1008352,	385869,	20896334,	20510348
2,	,	3333,	20680431,	107737,	358997,	4785,	66655,	7104,	950898,	366721,	20790276,	20424483
Total,	109.042,	10000,	62230719,	320506,	1246616,	18840,	223263,	24393,	3222383,	1265456,	62557066,	61285769,	106
