0,	,	2500,	106130124,	0,	6472165,	0,	443340,	132482,	7930039,	6472165,	106139362,	99657959
Total,	66.6013,	2500,	106130124,	0,	6472165,	0,	443340,	132482,	7930039,	6472165,	106139362,	99657959,	0
0,	,	2500,	106138496,	0,	6480537,	0,	448960,	132813,	7976716,	6480537,	106148916,	99657959
Total,	67.2532,	2500,	106138496,	0,	6480537,	0,	448960,	132813,	7976716,	6480537,	106148916,	99657959,	0
0,	,	2500,	105131449,	0,	5473490,	0,	399663,	109613,	6961042,	5473490,	105139021,	99657959
Total,	65.7107,	2500,	105131449,	0,	5473490,	0,	399663,	109613,	6961042,	5473490,	105139021,	99657959,	0
0,	,	2500,	106200308,	0,	6542349,	0,	441372,	134179,	7920054,	6542349,	106207685,	99657959
Total,	66.8081,	2500,	106200308,	0,	6542349,	0,	441372,	134179,	7920054,	6542349,	106207685,	99657959,	0
0,	,	2500,	105786750,	0,	6128791,	0,	422804,	125878,	7533569,	6128791,	105796710,	99657959
Total,	66.3946,	2500,	105786750,	0,	6128791,	0,	422804,	125878,	7533569,	6128791,	105796710,	99657959,	0
