0,	,	10000,	58036455,	0,	32452235,	0,	1122550,	724427,	25662294,	32452235,	58020199,	25584220
Total,	139.335,	10000,	58036455,	0,	32452235,	0,	1122550,	724427,	25662294,	32452235,	58020199,	25584220,	418
0,	,	10000,	50763128,	0,	25099267,	0,	904874,	589359,	20624502,	25099267,	50807106,	25663861
Total,	133.201,	10000,	50763128,	0,	25099267,	0,	904874,	589359,	20624502,	25099267,	50807106,	25663861,	425
0,	,	10000,	53245553,	0,	27659281,	0,	968433,	653845,	22404983,	27659281,	53294378,	25586272
Total,	137.467,	10000,	53245553,	0,	27659281,	0,	968433,	653845,	22404983,	27659281,	53294378,	25586272,	431
0,	,	10000,	52106213,	0,	26468202,	0,	947989,	615284,	21607965,	26468202,	52141497,	25638011
Total,	140.218,	10000,	52106213,	0,	26468202,	0,	947989,	615284,	21607965,	26468202,	52141497,	25638011,	448
0,	,	10000,	53096161,	0,	27456476,	0,	959144,	617658,	21727460,	27456476,	53110563,	25639685
Total,	150.541,	10000,	53096161,	0,	27456476,	0,	959144,	617658,	21727460,	27456476,	53110563,	25639685,	475
0,	,	10000,	49310770,	0,	23662145,	0,	985490,	501543,	20695052,	23662145,	49246913,	25648625
Total,	129.913,	10000,	49310770,	0,	23662145,	0,	985490,	501543,	20695052,	23662145,	49246913,	25648625,	415
0,	,	10000,	44428528,	0,	18732525,	0,	944613,	341653,	18159277,	18732525,	44273569,	25696003
Total,	122.584,	10000,	44428528,	0,	18732525,	0,	944613,	341653,	18159277,	18732525,	44273569,	25696003,	423
0,	,	10000,	54267126,	0,	28618885,	0,	953415,	650336,	22096491,	28618885,	54306541,	25648241
Total,	156.881,	10000,	54267126,	0,	28618885,	0,	953415,	650336,	22096491,	28618885,	54306541,	25648241,	511
0,	,	10000,	51634404,	0,	25976170,	0,	884828,	613410,	20539333,	25976170,	51698884,	25658234
Total,	138.726,	10000,	51634404,	0,	25976170,	0,	884828,	613410,	20539333,	25976170,	51698884,	25658234,	428
0,	,	10000,	55938802,	0,	30348772,	0,	1011345,	699725,	23608604,	30348772,	55952960,	25590030
Total,	144.269,	10000,	55938802,	0,	30348772,	0,	1011345,	699725,	23608604,	30348772,	55952960,	25590030,	451
