0,	,	154,	400589,	674,	0,	0,	0,	0,	0,	2917,	401210,	401210
1,	,	155,	578798,	2011,	178495,	1318,	954,	1962,	38019,	179467,	581602,	400914
2,	,	156,	620736,	2286,	215292,	1599,	1172,	2651,	50641,	216291,	623869,	406076
3,	,	158,	525027,	1582,	115951,	999,	659,	1777,	31729,	116215,	527528,	409777
4,	,	154,	405140,	731,	7109,	152,	335,	151,	6231,	7133,	406084,	398781
5,	,	158,	419491,	941,	10973,	264,	182,	289,	6480,	11122,	420649,	409151
6,	,	160,	417023,	942,	3902,	169,	363,	62,	5739,	3905,	417765,	413758
7,	,	157,	415627,	955,	8220,	201,	180,	204,	5086,	8374,	416647,	408124
8,	,	158,	409685,	461,	0,	0,	0,	0,	0,	809,	410198,	410198
9,	,	154,	420983,	793,	18454,	281,	212,	532,	9840,	18973,	421946,	402977
10,	,	159,	420420,	722,	9201,	239,	277,	275,	7150,	9201,	421089,	411625
11,	,	156,	438810,	920,	36138,	528,	388,	829,	15252,	36267,	440028,	403120
12,	,	158,	408494,	741,	3078,	119,	264,	34,	5133,	3279,	409190,	406046
13,	,	160,	413022,	616,	0,	0,	0,	0,	0,	229,	413606,	413606
14,	,	155,	487973,	1675,	88888,	972,	706,	1694,	30751,	89537,	490126,	399752
15,	,	152,	443410,	1436,	51421,	850,	803,	935,	22495,	51421,	445211,	392729
16,	,	153,	419475,	1039,	22090,	360,	322,	486,	10917,	22167,	420672,	397982
17,	,	158,	414002,	630,	2829,	81,	257,	72,	4393,	3189,	414804,	411820
18,	,	157,	407845,	629,	35,	2,	6,	0,	62,	770,	408372,	408331
19,	,	153,	430347,	1259,	34251,	695,	631,	872,	20328,	34251,	432138,	396812
20,	,	152,	417563,	1000,	27643,	519,	335,	674,	13719,	28062,	418885,	390421
21,	,	151,	436506,	1015,	45716,	538,	557,	1001,	19773,	45716,	437856,	391231
22,	,	154,	407769,	875,	13181,	387,	319,	345,	9425,	13300,	408827,	395171
23,	,	159,	413684,	730,	3351,	117,	251,	37,	3740,	3740,	414308,	410909
24,	,	155,	432726,	1295,	31566,	727,	635,	865,	19931,	31566,	434427,	401810
25,	,	158,	411981,	626,	0,	0,	0,	0,	0,	303,	412515,	412515
26,	,	155,	431583,	682,	29163,	233,	274,	640,	12007,	29182,	432599,	402886
27,	,	158,	411299,	537,	0,	0,	0,	0,	0,	738,	411792,	411792
28,	,	153,	431747,	1140,	38268,	666,	471,	777,	16849,	38268,	433134,	393987
29,	,	155,	427571,	817,	25528,	306,	290,	522,	10989,	25553,	428617,	402469
30,	,	155,	434737,	973,	31995,	408,	360,	812,	15190,	31995,	436127,	403231
31,	,	158,	408894,	462,	0,	0,	0,	0,	0,	1030,	409391,	409391
32,	,	160,	412635,	637,	0,	0,	0,	0,	0,	1312,	413293,	413293
33,	,	160,	450591,	1194,	35695,	647,	514,	930,	19620,	35732,	452123,	415365
34,	,	160,	419522,	685,	4685,	105,	345,	121,	6030,	4685,	420450,	415481
35,	,	160,	412871,	935,	0,	0,	0,	0,	0,	833,	413605,	413605
36,	,	156,	405326,	474,	0,	0,	0,	0,	0,	429,	405758,	405758
37,	,	155,	430625,	817,	29274,	421,	567,	823,	17915,	29274,	432048,	401865
38,	,	160,	411083,	553,	48,	0,	12,	0,	185,	425,	411630,	411580
