0,	,	304,	790413,	735,	0,	0,	0,	0,	0,	1400,	790929,	790929
1,	,	307,	861842,	1533,	67027,	924,	801,	1496,	30246,	67052,	864079,	795569
2,	,	317,	823774,	629,	26,	0,	8,	0,	88,	479,	824554,	824529
3,	,	307,	826100,	1127,	25574,	478,	550,	560,	14247,	25574,	827298,	801171
4,	,	316,	834430,	925,	18065,	385,	342,	467,	11458,	18065,	835563,	816868
5,	,	321,	831171,	722,	0,	0,	0,	0,	0,	385,	831762,	831762
6,	,	314,	828345,	754,	8499,	239,	249,	216,	7216,	8499,	829216,	820442
7,	,	317,	820176,	569,	0,	0,	0,	0,	0,	641,	820698,	820698
8,	,	303,	828398,	1176,	46319,	777,	669,	1135,	24379,	46319,	830296,	782684
9,	,	321,	828550,	636,	0,	0,	0,	0,	0,	997,	829036,	829036
10,	,	313,	812829,	579,	0,	0,	0,	0,	0,	484,	813297,	813297
11,	,	306,	856858,	1205,	60976,	722,	697,	1352,	26691,	60976,	858586,	796417
12,	,	306,	824563,	1142,	33845,	548,	467,	789,	15872,	33845,	825984,	791234
13,	,	310,	844971,	1262,	46185,	694,	552,	1012,	20278,	46331,	846747,	799551
14,	,	321,	830547,	666,	0,	0,	0,	0,	0,	1091,	831065,	831065
15,	,	306,	853643,	1424,	59328,	871,	804,	1237,	27353,	59328,	855436,	794890
16,	,	315,	819785,	688,	0,	0,	0,	0,	0,	702,	820507,	820507
17,	,	303,	850776,	1514,	61789,	901,	864,	1337,	29775,	61789,	852814,	789577
18,	,	311,	821188,	909,	14581,	277,	440,	334,	10808,	14581,	822280,	807276
19,	,	311,	806856,	559,	358,	7,	66,	0,	872,	358,	807388,	807036
20,	,	314,	818077,	567,	95,	0,	5,	4,	95,	152,	818730,	818619
21,	,	314,	818496,	669,	1716,	57,	231,	32,	3533,	1849,	819177,	817444
22,	,	313,	809920,	468,	0,	0,	0,	0,	0,	358,	810472,	810472
23,	,	306,	820551,	1085,	22710,	484,	501,	539,	13545,	22710,	821693,	798383
24,	,	320,	833123,	650,	0,	0,	0,	0,	0,	527,	833622,	833622
25,	,	317,	825113,	669,	939,	35,	293,	0,	3453,	1287,	825883,	824921
26,	,	314,	836244,	1119,	25046,	488,	604,	692,	18215,	25046,	837677,	811873
27,	,	315,	817175,	579,	314,	12,	69,	1,	862,	454,	817740,	817416
28,	,	313,	818545,	770,	9659,	254,	382,	281,	9009,	9659,	819321,	809353
29,	,	319,	826717,	545,	0,	0,	0,	0,	0,	237,	827225,	827225
30,	,	313,	809819,	551,	0,	0,	0,	0,	0,	0,	810315,	810315
31,	,	313,	812380,	450,	0,	0,	0,	0,	0,	29,	812866,	812866
Total,	41.1615,	10000,	26441375,	26876,	503051,	8153,	8594,	11484,	267995,	511204,	26472256,	25957047,	249
0,	,	304,	790405,	740,	0,	0,	0,	0,	0,	1814,	790916,	790916
1,	,	307,	898705,	1812,	103965,	1214,	911,	2099,	39555,	103972,	901556,	795494
2,	,	317,	823748,	629,	0,	0,	0,	0,	0,	445,	824530,	824530
3,	,	307,	827692,	1102,	27216,	452,	538,	576,	15019,	27216,	828889,	801121
4,	,	316,	834632,	917,	18264,	376,	344,	452,	10803,	18264,	835710,	816871
5,	,	321,	831171,	722,	0,	0,	0,	0,	0,	376,	831763,	831763
6,	,	314,	832206,	829,	12392,	316,	272,	342,	7825,	12392,	833193,	820410
7,	,	317,	820176,	569,	0,	0,	0,	0,	0,	725,	820704,	820704
8,	,	303,	817960,	1015,	35862,	611,	644,	831,	19313,	35862,	819608,	782703
9,	,	321,	828556,	640,	0,	0,	0,	0,	0,	1013,	829039,	829039
10,	,	313,	812827,	577,	0,	0,	0,	0,	0,	286,	813291,	813291
11,	,	306,	859697,	1194,	63818,	696,	656,	1320,	25737,	63818,	861528,	796414
12,	,	306,	823451,	1107,	32776,	498,	410,	730,	14783,	32776,	824760,	791184
13,	,	310,	851709,	1358,	52943,	804,	570,	1111,	22573,	53032,	853772,	799541
14,	,	321,	830531,	684,	0,	0,	0,	0,	0,	1299,	831040,	831040
15,	,	306,	878627,	1558,	84342,	1021,	952,	1660,	34330,	84342,	880846,	794877
16,	,	315,	819778,	681,	0,	0,	0,	0,	0,	871,	820441,	820441
17,	,	303,	870302,	1650,	81435,	1055,	966,	1691,	35381,	81435,	872739,	789462
18,	,	311,	836286,	1024,	29719,	427,	635,	682,	17496,	29719,	837617,	807229
19,	,	311,	806512,	553,	0,	0,	0,	0,	0,	11,	807050,	807050
20,	,	314,	818099,	568,	117,	1,	11,	4,	218,	117,	818757,	818625
21,	,	314,	816790,	620,	0,	0,	0,	0,	0,	270,	817436,	817436
22,	,	313,	809908,	467,	0,	0,	0,	0,	0,	363,	810435,	810435
23,	,	306,	832529,	1190,	34819,	633,	712,	776,	19709,	34819,	833973,	798253
24,	,	320,	833123,	650,	0,	0,	0,	0,	0,	623,	833629,	833629
25,	,	317,	827098,	717,	2929,	89,	303,	41,	4698,	3268,	827952,	824923
26,	,	314,	838923,	1156,	27740,	502,	648,	780,	19622,	27740,	840356,	811858
27,	,	315,	816915,	570,	54,	3,	24,	0,	277,	217,	817490,	817432
28,	,	313,	814401,	664,	5497,	164,	245,	148,	5394,	5497,	815025,	809371
29,	,	319,	826717,	545,	0,	0,	0,	0,	0,	167,	827215,	827215
30,	,	313,	809819,	551,	0,	0,	0,	0,	0,	1,	810315,	810315
31,	,	313,	812380,	450,	0,	0,	0,	0,	0,	0,	812860,	812860
Total,	41.2513,	10000,	26551673,	27509,	613888,	8862,	8841,	13243,	292733,	622750,	26584435,	25956432,	249
0,	,	304,	790412,	738,	0,	0,	0,	0,	0,	1440,	790913,	790913
1,	,	307,	850861,	1469,	55973,	870,	753,	1274,	28112,	56011,	852922,	795642
2,	,	317,	823748,	629,	0,	0,	0,	0,	0,	458,	824547,	824547
3,	,	307,	825785,	1163,	25299,	496,	552,	560,	14965,	25299,	826980,	801131
4,	,	316,	834567,	963,	18206,	410,	454,	420,	11817,	18206,	835702,	816864
5,	,	321,	831171,	722,	0,	0,	0,	0,	0,	384,	831773,	831773
