0,	,	10000,	87212316,	0,	61571561,	0,	869105,	640625,	21198495,	61571561,	86518360,	25640755
Total,	859.284,	10000,	87212316,	0,	61571561,	0,	869105,	640625,	21198495,	61571561,	86518360,	25640755,	518
0,	,	10000,	87139964,	0,	61492818,	0,	792157,	536510,	18680131,	61492818,	86313728,	25647146
Total,	1016.59,	10000,	87139964,	0,	61492818,	0,	792157,	536510,	18680131,	61492818,	86313728,	25647146,	642
0,	,	10000,	98737109,	0,	73102172,	0,	899855,	689736,	22178091,	73102172,	97980077,	25634937
Total,	967.151,	10000,	98737109,	0,	73102172,	0,	899855,	689736,	22178091,	73102172,	97980077,	25634937,	520
0,	,	10000,	73238705,	0,	47534221,	0,	831447,	547454,	19594576,	47534221,	72616492,	25704484
Total,	751.8,	10000,	73238705,	0,	47534221,	0,	831447,	547454,	19594576,	47534221,	72616492,	25704484,	607
0,	,	10000,	58747103,	0,	33000497,	0,	729032,	408959,	16348522,	33000497,	58234287,	25746606
Total,	625.38,	10000,	58747103,	0,	33000497,	0,	729032,	408959,	16348522,	33000497,	58234287,	25746606,	575
0,	,	10000,	80768079,	0,	55126616,	0,	861406,	618325,	20936192,	55126616,	80109274,	25641463
Total,	789.006,	10000,	80768079,	0,	55126616,	0,	861406,	618325,	20936192,	55126616,	80109274,	25641463,	473
0,	,	10000,	103297656,	0,	77664563,	0,	920896,	714127,	22834128,	77664563,	102503726,	25633093
Total,	984.428,	10000,	103297656,	0,	77664563,	0,	920896,	714127,	22834128,	77664563,	102503726,	25633093,	515
0,	,	10000,	111748099,	0,	86107013,	0,	927544,	734988,	23212180,	86107013,	110936575,	25641086
Total,	1154.8,	10000,	111748099,	0,	86107013,	0,	927544,	734988,	23212180,	86107013,	110936575,	25641086,	538
0,	,	10000,	109098609,	0,	83463589,	0,	911217,	725533,	22831491,	83463589,	108309186,	25635020
Total,	1088.67,	10000,	109098609,	0,	83463589,	0,	911217,	725533,	22831491,	83463589,	108309186,	25635020,	555
0,	,	10000,	100194813,	0,	74556987,	0,	906769,	696757,	22374607,	74556987,	99459409,	25637826
Total,	989.534,	10000,	100194813,	0,	74556987,	0,	906769,	696757,	22374607,	74556987,	99459409,	25637826,	523
