0,	,	10000,	26371475,	0,	415162,	0,	4056,	7721,	155141,	415162,	26373368,	25956313
Total,	70.5551,	10000,	26371475,	0,	415162,	0,	4056,	7721,	155141,	415162,	26373368,	25956313,	659
0,	,	10000,	26368313,	0,	410997,	0,	3986,	7742,	155977,	410997,	26371232,	25957316
Total,	70.2273,	10000,	26368313,	0,	410997,	0,	3986,	7742,	155977,	410997,	26371232,	25957316,	696
0,	,	10000,	26212550,	0,	255093,	0,	3188,	5237,	113628,	255093,	26213591,	25957457
Total,	69.752,	10000,	26212550,	0,	255093,	0,	3188,	5237,	113628,	255093,	26213591,	25957457,	678
0,	,	10000,	26243133,	0,	285217,	0,	3186,	5963,	121309,	285217,	26244898,	25957916
Total,	70.5338,	10000,	26243133,	0,	285217,	0,	3186,	5963,	121309,	285217,	26244898,	25957916,	653
0,	,	10000,	26475981,	0,	518577,	0,	3712,	7274,	146261,	518577,	26478357,	25957404
Total,	70.4296,	10000,	26475981,	0,	518577,	0,	3712,	7274,	146261,	518577,	26478357,	25957404,	657
0,	,	10000,	26409467,	0,	452179,	0,	3726,	7288,	144379,	452179,	26413355,	25957288
Total,	70.4772,	10000,	26409467,	0,	452179,	0,	3726,	7288,	144379,	452179,	26413355,	25957288,	677
0,	,	10000,	26359750,	0,	401553,	0,	3674,	6257,	132114,	401553,	26362831,	25958197
Total,	70.879,	10000,	26359750,	0,	401553,	0,	3674,	6257,	132114,	401553,	26362831,	25958197,	694
0,	,	10000,	26217936,	0,	259971,	0,	3283,	4980,	109614,	259971,	26219213,	25957965
Total,	70.0374,	10000,	26217936,	0,	259971,	0,	3283,	4980,	109614,	259971,	26219213,	25957965,	675
0,	,	10000,	26373162,	0,	416258,	0,	3932,	6667,	139950,	416258,	26375614,	25956904
Total,	70.2214,	10000,	26373162,	0,	416258,	0,	3932,	6667,	139950,	416258,	26375614,	25956904,	662
0,	,	10000,	26338362,	0,	380826,	0,	3571,	7577,	146325,	380826,	26341204,	25957536
Total,	70.7874,	10000,	26338362,	0,	380826,	0,	3571,	7577,	146325,	380826,	26341204,	25957536,	726
