0,	,	32768,	149812910,	556087,	23396109,	227998,	1160054,	685193,	26924662,	23473270,	150591534,	126753613
1,	,	32768,	151936140,	629461,	30276511,	292064,	1385031,	898855,	33597160,	30399304,	152783666,	121972473
2,	,	32768,	145264703,	285296,	9831298,	1280,	686739,	268819,	13617441,	10341843,	145678885,	135782957
3,	,	32768,	143178601,	748989,	25291036,	394852,	1307831,	766958,	30556121,	25347451,	144182509,	118179021
4,	,	32768,	151872529,	407531,	23527548,	99562,	1173861,	674971,	26823822,	23837954,	152574396,	128680529
5,	,	32768,	148371050,	808590,	27712473,	459379,	1348946,	841157,	32212370,	27756642,	149403494,	120974049
6,	,	32768,	150317017,	299047,	14757867,	1153,	861430,	407059,	18290651,	15378604,	150774791,	135922154
7,	,	32768,	148444604,	716725,	28806322,	372554,	1343029,	849354,	32386040,	28912938,	149305355,	119936478
Total,	568.356,	262144,	1189197554,	4451726,	183599164,	1848842,	9266921,	5392366,	214408267,	185448006,	1195294630,	1008201274,	1107
0,	,	32768,	149888667,	547181,	23471866,	219092,	1166246,	684111,	26957157,	23581053,	150714588,	126753613
1,	,	32768,	153684318,	715269,	32024689,	377872,	1429578,	945421,	34924550,	32180021,	154666038,	121972473
2,	,	32768,	156015230,	286361,	20581825,	2345,	1061153,	579055,	23846426,	21245629,	156555349,	135782957
3,	,	32768,	147231602,	869122,	29344037,	514985,	1401783,	883777,	33620737,	29382853,	148358470,	118179021
4,	,	32768,	149250965,	386400,	20905984,	78431,	1050197,	601487,	23914698,	21273304,	149804357,	128680529
5,	,	32768,	149555207,	851460,	28896630,	502249,	1342115,	873688,	32603503,	28938590,	150644022,	120974049
6,	,	32768,	149785766,	299072,	14226616,	1178,	846207,	393838,	17798515,	14877327,	150275887,	135922154
7,	,	32768,	151620562,	740087,	31982280,	395916,	1440549,	936538,	35149275,	32047218,	152573734,	119936478
Total,	594.998,	262144,	1207032317,	4694952,	201433927,	2092068,	9737828,	5897915,	228814861,	203525995,	1213592445,	1008201274,	1560
0,	,	32768,	153349889,	631601,	26933088,	303512,	1308219,	783953,	30537213,	27012690,	154273802,	126753613
1,	,	32768,	157705315,	543396,	36045686,	205999,	1500036,	1055792,	37747462,	36310795,	158471313,	121972473
2,	,	32768,	151279365,	358701,	15845960,	74685,	927092,	449185,	19831200,	16292935,	151826245,	135782957
3,	,	32768,	145896053,	804566,	28008488,	450429,	1369466,	847539,	32752069,	28058340,	146881566,	118179021
4,	,	32768,	147665021,	406856,	19320040,	98887,	1033217,	554523,	22994005,	19664604,	148219049,	128680529
5,	,	32768,	151293278,	820354,	30634701,	471143,	1382203,	917610,	33854579,	30685001,	152340181,	120974049
6,	,	32768,	147561308,	298947,	12002158,	1053,	755865,	332245,	15589104,	12588964,	148036601,	135922154
7,	,	32768,	147303949,	674547,	27665667,	330376,	1311754,	822021,	31521784,	27778543,	148306565,	119936478
Total,	594.758,	262144,	1202054178,	4538968,	196455788,	1936084,	9587852,	5762868,	224827416,	198391872,	1208355322,	1008201274,	1408
0,	,	32768,	149865377,	505659,	23448576,	177570,	1183623,	690331,	27319156,	23579242,	150578123,	126753613
1,	,	32768,	147525440,	765464,	25865811,	428067,	1252618,	773341,	29642129,	25913022,	148448883,	121972473
2,	,	32768,	146788537,	285493,	11355132,	1477,	735429,	315915,	15114134,	11976819,	147204062,	135782957
3,	,	32768,	143754875,	754689,	25867310,	400552,	1288625,	770629,	30239977,	25910720,	144720716,	118179021
4,	,	32768,	149617436,	392835,	21272455,	84866,	1073505,	605708,	24275448,	21449235,	150185295,	128680529
5,	,	32768,	150397919,	681146,	29739342,	331935,	1369262,	884658,	33112610,	29782275,	151327804,	120974049
6,	,	32768,	151122359,	298791,	15563209,	897,	925222,	432535,	19624983,	16194816,	151588390,	135922154
7,	,	32768,	149145338,	744357,	29507056,	400186,	1344052,	871514,	32744113,	29638312,	150123859,	119936478
Total,	580.084,	262144,	1188217281,	4428434,	182618891,	1825550,	9172336,	5344631,	212072550,	184444441,	1194177132,	1008201274,	1242
0,	,	32768,	148115569,	635625,	21698768,	307536,	1153291,	636321,	25951230,	21713175,	148945392,	126753613
1,	,	32768,	149666114,	699833,	28006485,	362436,	1317434,	834465,	31564578,	28090111,	150624098,	121972473
2,	,	32768,	147121311,	286073,	11687906,	2057,	759667,	320139,	15387227,	12265027,	147605728,	135782957
3,	,	32768,	141713537,	738899,	23825972,	384762,	1189092,	716845,	28054667,	23861490,	142606968,	118179021
4,	,	32768,	144205146,	470043,	15860165,	162074,	963409,	459999,	20456291,	16016932,	144832781,	128680529
5,	,	32768,	152418916,	679860,	31760339,	330649,	1424635,	953204,	35178351,	31888952,	153351571,	120974049
6,	,	32768,	145644778,	298502,	10085628,	608,	721110,	277607,	14283893,	10689156,	146142780,	135922154
7,	,	32768,	148336627,	618147,	28698345,	273976,	1344836,	844290,	32177448,	28922863,	149123107,	119936478
Total,	556.636,	262144,	1177221998,	4426982,	171623608,	1824098,	8873474,	5042870,	203053685,	173447706,	1183232425,	1008201274,	1006
