0,	,	10000,	139821201,	0,	4580596,	0,	741579,	412298,	18416666,	4580596,	139832274,	135240605
Total,	373.647,	10000,	139821201,	0,	4580596,	0,	741579,	412298,	18416666,	4580596,	139832274,	135240605,	220
0,	,	10000,	139493891,	0,	4253286,	0,	776494,	373735,	18031039,	4253286,	139508464,	135240605
Total,	377.095,	10000,	139493891,	0,	4253286,	0,	776494,	373735,	18031039,	4253286,	139508464,	135240605,	217
0,	,	10000,	139107726,	0,	3867121,	0,	680778,	335445,	15905402,	3867121,	139138218,	135240605
Total,	374.333,	10000,	139107726,	0,	3867121,	0,	680778,	335445,	15905402,	3867121,	139138218,	135240605,	218
0,	,	10000,	139274234,	0,	4033629,	0,	684056,	357666,	16485133,	4033629,	139303997,	135240605
Total,	375.664,	10000,	139274234,	0,	4033629,	0,	684056,	357666,	16485133,	4033629,	139303997,	135240605,	217
0,	,	10000,	140832092,	0,	5591487,	0,	813705,	507279,	21356468,	5591487,	140864821,	135240605
Total,	380.922,	10000,	140832092,	0,	5591487,	0,	813705,	507279,	21356468,	5591487,	140864821,	135240605,	221
