0,	,	1667,	4410929,	1690,	78506,	918,	2390,	1846,	56606,	78740,	4412588,	4333089
1,	,	1667,	4355765,	944,	22536,	44,	1524,	469,	27172,	23541,	4356813,	4334331
2,	,	1666,	4375371,	1389,	52225,	657,	1939,	1072,	42235,	52230,	4376790,	4323753
3,	,	1666,	4358058,	583,	31351,	10,	1310,	744,	27580,	31825,	4358562,	4327404
4,	,	1667,	4379601,	1160,	60799,	103,	2085,	1571,	49218,	61610,	4380648,	4319789
5,	,	1667,	4449598,	1869,	132900,	1044,	2912,	3491,	86717,	133147,	4452261,	4317498
Total,	54.5522,	10000,	26329322,	7635,	378317,	2776,	12160,	9193,	289528,	381093,	26337662,	25955864,	419
0,	,	1667,	4389370,	1663,	56858,	908,	1863,	1393,	43947,	57270,	4390889,	4333170
1,	,	1667,	4369365,	900,	36339,	0,	1511,	968,	33589,	37824,	4370511,	4334042
2,	,	1666,	4419710,	1660,	96809,	957,	2273,	2243,	61727,	96823,	4421975,	4323509
3,	,	1666,	4363429,	1116,	36807,	532,	1557,	819,	32578,	37103,	4364807,	4327407
4,	,	1667,	4356457,	1128,	37124,	11,	1591,	881,	34168,	38314,	4357528,	4320348
5,	,	1667,	4410205,	1985,	93384,	1172,	2651,	2250,	66134,	93567,	4412508,	4317611
Total,	55.352,	10000,	26308536,	8452,	357321,	3580,	11446,	8554,	272143,	360901,	26318218,	25956087,	396
0,	,	1667,	4418550,	1923,	86421,	1239,	2220,	2051,	59086,	86760,	4420684,	4332762
1,	,	1667,	4359217,	1003,	26195,	124,	1493,	679,	30778,	27760,	4360226,	4333991
2,	,	1666,	4451148,	1733,	128433,	1064,	2481,	2949,	72841,	128434,	4453716,	4323328
3,	,	1666,	4363102,	720,	36405,	140,	1734,	843,	36939,	36918,	4363927,	4327433
4,	,	1667,	4367724,	1114,	48397,	6,	2018,	1143,	45023,	49552,	4368484,	4320293
5,	,	1667,	4428410,	2075,	111520,	1312,	2502,	2662,	67985,	111832,	4430776,	4317656
Total,	55.929,	10000,	26388151,	8568,	437371,	3885,	12448,	10327,	312652,	441256,	26397813,	25955463,	452
0,	,	1667,	4468766,	2097,	136474,	1409,	2585,	3073,	75672,	136985,	4471651,	4332945
1,	,	1667,	4375177,	900,	42126,	0,	1491,	1044,	35878,	43955,	4376331,	4334061
2,	,	1666,	4399397,	1487,	76541,	792,	2504,	1789,	57901,	76541,	4400941,	4323467
3,	,	1666,	4356049,	785,	29254,	212,	1404,	624,	26720,	29571,	4356729,	4327508
4,	,	1667,	4354153,	1500,	34519,	396,	1460,	869,	31792,	35590,	4355504,	4320613
5,	,	1667,	4445954,	2212,	129152,	1423,	2501,	3107,	75119,	129656,	4448914,	4317585
Total,	56.8791,	10000,	26399496,	8981,	448066,	4232,	11945,	10506,	303082,	452298,	26410070,	25956179,	435
0,	,	1667,	4376487,	1430,	43902,	672,	1732,	1007,	37670,	44110,	4377865,	4333252
1,	,	1667,	4368417,	900,	35306,	0,	1554,	887,	34226,	36500,	4369576,	4334139
2,	,	1666,	4423711,	1529,	100759,	823,	2233,	2427,	63014,	100760,	4425811,	4323563
3,	,	1666,	4360702,	695,	33984,	117,	1448,	759,	30899,	34274,	4361445,	4327480
4,	,	1667,	4359226,	1135,	39844,	29,	1651,	977,	36064,	40555,	4360030,	4320349
5,	,	1667,	4402034,	1653,	84943,	869,	2396,	2242,	62531,	85049,	4404075,	4317888
Total,	54.6139,	10000,	26290577,	7342,	338738,	2510,	11014,	8299,	264404,	341248,	26298802,	25956671,	404
