0,	,	1250,	78188797,	1077647,	3596293,	70475,	474489,	86620,	231677136,	3657076,	79266502,	75599397
1,	,	1250,	79968044,	1043200,	3963188,	81220,	458269,	100026,	233655919,	4027696,	81011878,	76967143
2,	,	1250,	78330637,	1122735,	3634107,	57811,	471627,	87886,	234716632,	3718534,	79456204,	75761216
3,	,	1250,	79168168,	1183789,	3506629,	78868,	451586,	85682,	223361563,	3569589,	80353540,	76766700
4,	,	1250,	79977769,	1161478,	3792821,	93916,	454992,	93716,	229503396,	3876909,	81144488,	77252863
5,	,	1250,	78046256,	1043789,	3766378,	76870,	459738,	94782,	232082817,	3862351,	79090086,	75246443
6,	,	1250,	79795523,	1009774,	3994313,	81107,	471256,	99228,	238989947,	4063392,	80806242,	76730030
7,	,	1250,	78283740,	1095913,	3639595,	61419,	456678,	91638,	227081373,	3719463,	79379953,	75678457
Total,	148.099,	10000,	631758934,	8738325,	29893324,	601686,	3698635,	739578,	1851068783,	30495010,	640508893,	610002249,	265
0,	,	1250,	78281969,	1082406,	3689465,	75234,	480511,	89591,	239285806,	3759611,	79364831,	75599397
1,	,	1250,	80097101,	1042581,	4092245,	80601,	475444,	101962,	242336719,	4167471,	81143677,	76967143
2,	,	1250,	78978536,	1148557,	4282006,	83633,	495447,	107606,	253166485,	4348154,	80128567,	75761216
3,	,	1250,	79525161,	1177278,	3863622,	72357,	462512,	96018,	233519460,	3942710,	80705853,	76766700
4,	,	1250,	79772769,	1144713,	3587821,	77151,	447147,	86301,	223149037,	3694325,	80923419,	77252863
5,	,	1250,	78555314,	1061515,	4275436,	94596,	494425,	109749,	254213063,	4355892,	79619381,	75246443
6,	,	1250,	80047294,	1011721,	4246084,	83054,	482439,	105955,	247261780,	4322318,	81059864,	76730030
7,	,	1250,	78573766,	1105972,	3929621,	71478,	478277,	100517,	242175465,	4013923,	79689091,	75678457
Total,	150.221,	10000,	633831910,	8774743,	31966300,	638104,	3816202,	797699,	1935107815,	32604404,	642634683,	610002249,	264
