0,	,	316,	5076640,	176196,	894644,	69386,	60069,	75569,	2402456,	1039221,	5257372,	4288908
1,	,	303,	5633622,	257776,	1665683,	124391,	95127,	133489,	4137758,	1779260,	5899522,	4101323
2,	,	314,	5863378,	244126,	1708731,	147182,	132241,	153577,	5002954,	1730995,	6116882,	4251638
3,	,	308,	5755936,	236545,	1702657,	132369,	112288,	147502,	4660996,	1764084,	6001568,	4157569
4,	,	320,	5761010,	238110,	1544631,	131170,	112179,	139804,	4468389,	1589265,	6007146,	4323269
5,	,	305,	5814731,	238407,	1787287,	140999,	125641,	162283,	5105622,	1820830,	6062259,	4124886
6,	,	309,	5732210,	248998,	1649060,	139475,	116914,	148253,	4763258,	1766241,	5988705,	4192696
7,	,	305,	4622894,	157299,	612967,	53604,	36257,	54045,	1660483,	883691,	4783261,	4113500
8,	,	314,	4796973,	165979,	646910,	66050,	82578,	66963,	2426131,	738736,	4966287,	4249931
9,	,	303,	5673729,	238285,	1675530,	138438,	146339,	152151,	5158785,	1687298,	5920346,	4098045
10,	,	320,	5753107,	241109,	1538358,	114929,	114135,	133697,	4325268,	1681342,	6002488,	4341080
11,	,	315,	5909159,	243270,	1719712,	138598,	131566,	150962,	4955866,	1739727,	6160266,	4294320
12,	,	313,	5680404,	228089,	1559674,	119264,	104039,	132974,	4234118,	1622938,	5915880,	4229610
13,	,	310,	5701126,	240682,	1581501,	145699,	155717,	156885,	5312516,	1594757,	5949440,	4214761
14,	,	312,	5732619,	263861,	1639755,	159558,	129701,	143615,	4879550,	1690337,	6005248,	4196917
15,	,	303,	5447233,	223213,	1487344,	114555,	85226,	115883,	3645580,	1699361,	5677240,	4068393
16,	,	303,	5518179,	218116,	1513566,	111018,	96947,	125706,	3910295,	1607845,	5743682,	4111821
17,	,	310,	5805858,	261612,	1728850,	152122,	151176,	158457,	5359294,	1761685,	6076356,	4186398
18,	,	317,	4797709,	148328,	614147,	46863,	43137,	57284,	1752866,	769068,	4950530,	4285089
19,	,	314,	5684792,	245719,	1568509,	139710,	109686,	136807,	4423281,	1661614,	5938559,	4222089
20,	,	307,	5637792,	271481,	1623873,	144865,	153090,	137275,	4900029,	1634592,	5917508,	4140473
21,	,	319,	5831846,	243339,	1609758,	138171,	128677,	149577,	4875206,	1659441,	6083317,	4327351
22,	,	321,	5852956,	249138,	1635560,	137649,	126796,	146593,	4776080,	1653318,	6110932,	4328777
23,	,	321,	5646868,	238582,	1418216,	122101,	110619,	116505,	3923955,	1576779,	5892493,	4345107
24,	,	319,	5783845,	227529,	1549322,	128540,	119555,	142617,	4600971,	1623799,	6018867,	4333659
25,	,	318,	5666021,	234527,	1478944,	130909,	111893,	121083,	4092576,	1630843,	5907134,	4290588
26,	,	305,	5551419,	207054,	1529930,	104783,	92714,	133377,	4036237,	1705823,	5764219,	4123831
27,	,	307,	5534174,	198659,	1496032,	91866,	85174,	128706,	3775685,	1812339,	5739273,	4144841
28,	,	321,	5611368,	201883,	1367690,	102958,	90570,	122554,	3815108,	1575826,	5818167,	4342720
29,	,	318,	4208603,	104888,	32,	8,	19,	3,	377,	448468,	4313539,	4313499
30,	,	321,	5766111,	225924,	1556833,	114465,	85781,	121069,	3722885,	1688825,	5999251,	4320670
31,	,	309,	5737583,	239035,	1686797,	112851,	84697,	122656,	3740075,	1868701,	5984262,	4176846
Total,	103.542,	10000,	177589895,	7157759,	45792503,	3714546,	3330548,	3987921,	128844650,	49507049,	184971999,	135240605,	34
0,	,	316,	4995899,	193070,	813903,	86260,	119003,	79553,	3253126,	818965,	5192815,	4288908
1,	,	303,	5342422,	262742,	1374483,	129357,	131990,	130864,	4538167,	1432314,	5611711,	4101323
2,	,	314,	5695265,	228590,	1540618,	131646,	123488,	138497,	4597342,	1560837,	5931163,	4251638
3,	,	308,	5545222,	221220,	1491943,	117044,	104213,	128981,	4177495,	1566973,	5774769,	4157569
