22,	,	158,	4575830,	240442,	2511903,	170456,	121614,	170372,	5048139,	2580649,	4827721,	2133864
23,	,	151,	3381076,	194206,	1416843,	121255,	93030,	104570,	3300553,	1465489,	3581757,	2037170
24,	,	157,	4226909,	217763,	2153558,	146936,	95754,	142073,	4214785,	2254594,	4454116,	2144231
25,	,	151,	4595667,	226366,	2615835,	163482,	111169,	169512,	4931598,	2675970,	4833588,	2042717
26,	,	160,	3115742,	148551,	1020450,	75713,	56101,	75820,	2232773,	1258377,	3269419,	2168096
27,	,	153,	4383676,	266584,	2395818,	191617,	119149,	175012,	5316943,	2523263,	4662506,	2062879
28,	,	160,	4314239,	224123,	2206171,	153761,	110867,	158341,	4771404,	2388447,	4550295,	2178422
29,	,	158,	4570549,	207576,	2491729,	142179,	104763,	159905,	4563887,	2600646,	4791513,	2144238
30,	,	158,	4372488,	232177,	2333045,	151929,	95952,	147433,	4291824,	2459843,	4615755,	2119578
31,	,	155,	4289846,	220750,	2259893,	145060,	83593,	139585,	3980303,	2458439,	4522526,	2105757
32,	,	160,	3142029,	146965,	1039024,	74953,	63736,	82487,	2485800,	1156305,	3293961,	2175003
33,	,	160,	4378747,	231654,	2278670,	153667,	109293,	153114,	4603560,	2447152,	4619987,	2178129
34,	,	152,	4497554,	261867,	2516401,	191758,	127178,	168673,	5138652,	2557531,	4771387,	2051311
35,	,	160,	4276980,	221732,	2182481,	148931,	108036,	149630,	4483827,	2264566,	4508028,	2167254
36,	,	160,	4532703,	215598,	2451806,	145393,	107013,	167829,	4888615,	2569108,	4761985,	2151022
37,	,	152,	4113156,	233927,	2150550,	160711,	102343,	145102,	4459938,	2368709,	4356737,	2035772
38,	,	151,	4375785,	238431,	2392245,	165375,	113426,	165114,	5063338,	2533650,	4626514,	2056607
39,	,	157,	3900132,	254301,	1852305,	171254,	111825,	144611,	4417188,	2112521,	4163314,	2130906
40,	,	159,	4328463,	220950,	2244916,	150612,	102759,	154982,	4571108,	2366636,	4558522,	2153813
41,	,	158,	4193499,	276470,	2155999,	196317,	115423,	161403,	4930531,	2372689,	4480816,	2117546
42,	,	154,	4366341,	256118,	2370636,	176156,	101751,	141431,	4219874,	2484158,	4633593,	2075778
43,	,	152,	4162398,	223434,	2168744,	152596,	96119,	149843,	4377399,	2426895,	4397273,	2064482
44,	,	154,	4347720,	224793,	2331849,	152020,	110375,	163542,	4842199,	2510522,	4584850,	2088688
45,	,	153,	4198066,	231504,	2169944,	153564,	106479,	161278,	4728741,	2438992,	4439276,	2106278
46,	,	151,	2738433,	127236,	761803,	54861,	47632,	67912,	2018469,	1110280,	2869840,	2049000
47,	,	156,	4319330,	220734,	2272094,	147249,	95807,	154387,	4562189,	2450511,	4550333,	2120789
48,	,	160,	3220067,	167525,	1121234,	92233,	71292,	87184,	2698846,	1246527,	3392522,	2174181
49,	,	158,	4415042,	223654,	2348376,	145662,	108356,	157169,	4678739,	2473585,	4648193,	2144708
50,	,	160,	4310228,	257958,	2200467,	185086,	129893,	169826,	5257392,	2293146,	4578812,	2182720
51,	,	157,	4459693,	232947,	2406348,	167883,	123837,	176947,	5218601,	2487929,	4703452,	2118338
52,	,	153,	4353504,	235037,	2366835,	158315,	97582,	149567,	4367562,	2523021,	4597176,	2063380
53,	,	155,	4481743,	254567,	2473168,	181822,	134452,	174215,	5309008,	2506003,	4747600,	2081172
54,	,	157,	4193367,	201382,	2154820,	129147,	93729,	147680,	4253358,	2335000,	4405563,	2110695
55,	,	151,	4396553,	231239,	2454904,	148889,	105546,	155241,	4545457,	2576638,	4637062,	2023809
56,	,	151,	4084840,	218920,	2115585,	148551,	98468,	142370,	4237139,	2278400,	4315273,	2039763
57,	,	160,	4347065,	214898,	2272336,	137458,	95700,	146815,	4222267,	2504623,	4571940,	2152167
58,	,	159,	4427191,	224219,	2354391,	154429,	109879,	158976,	4630933,	2450103,	4661379,	2142479
59,	,	155,	4402872,	267512,	2394545,	194729,	136852,	177067,	5510631,	2439425,	4682857,	2080945
60,	,	160,	4416742,	266187,	2338180,	186336,	134668,	168696,	5212046,	2397318,	4694960,	2158478
61,	,	160,	4444232,	257595,	2341265,	189034,	147024,	181981,	5797576,	2352151,	4713548,	2171513
62,	,	158,	4481488,	246007,	2417609,	170990,	119308,	171867,	5149899,	2485776,	4739813,	2138934
63,	,	160,	3381204,	194360,	1312799,	114541,	94926,	104856,	3370789,	1373421,	3581646,	2148161
Total,	87.5189,	10000,	267625731,	14285984,	137073854,	9597256,	6585193,	9463214,	282035927,	146671110,	282555493,	135240605,	15
0,	,	151,	2318613,	91379,	362975,	28918,	29493,	34954,	1102600,	472056,	2412081,	2018091
1,	,	157,	3091189,	158235,	1039257,	87639,	74065,	89291,	2905019,	1122725,	3254355,	2122448
2,	,	156,	3208265,	182361,	1164538,	109962,	80022,	96826,	3106960,	1230085,	3396198,	2116104
3,	,	153,	2981996,	209612,	998597,	127587,	72733,	69908,	2461844,	1118514,	3196455,	2065398
4,	,	157,	3289570,	173271,	1229951,	100344,	84236,	96496,	3064042,	1318639,	3467983,	2132641
5,	,	157,	3043314,	150091,	993204,	67538,	45423,	74196,	2076581,	1168580,	3197957,	2132666
6,	,	155,	3070196,	142582,	1027238,	77367,	61437,	87417,	2647422,	1205644,	3216837,	2108250
7,	,	160,	2068935,	72471,	3,	1,	4,	0,	64,	310504,	2141339,	2141335
8,	,	160,	3061979,	149965,	977537,	79608,	76090,	85129,	2724485,	1027146,	3216998,	2154580
9,	,	158,	3149875,	147618,	1090754,	80402,	57830,	82297,	2415038,	1194888,	3302903,	2126371
10,	,	157,	2953492,	183577,	925527,	91203,	85820,	86479,	2959174,	1017759,	3141825,	2120499
11,	,	160,	2478582,	107416,	391718,	35127,	42586,	38565,	1339074,	475533,	2587847,	2159030
12,	,	151,	3213546,	174911,	1245350,	104380,	69371,	92551,	2899243,	1321972,	3394576,	2038762
13,	,	160,	3204430,	158878,	1111460,	88407,	71777,	89867,	2867157,	1173792,	3368559,	2163512
14,	,	156,	3030962,	157879,	987854,	83655,	65799,	83338,	2671705,	1118281,	3193748,	2117420
15,	,	155,	3024893,	137358,	982856,	66492,	55358,	81514,	2450475,	1118732,	3166144,	2112817
16,	,	160,	3098019,	137745,	1011799,	65525,	54212,	79986,	2374237,	1144579,	3240473,	2158525
17,	,	151,	2221043,	102500,	253446,	32012,	40158,	25961,	1035700,	356835,	2324878,	2038139
18,	,	159,	3162414,	150365,	1073864,	84687,	70013,	88257,	2761374,	1160248,	3318140,	2154240
19,	,	151,	3183830,	173521,	1213405,	100875,	74544,	98998,	3184019,	1276976,	3363398,	2043077
20,	,	154,	2824396,	161985,	810222,	82811,	67531,	71897,	2385567,	1007220,	2990868,	2093463
21,	,	158,	3169162,	145533,	1100884,	81334,	59441,	88353,	2713880,	1227190,	3318841,	2132464
22,	,	158,	3231632,	156423,	1167705,	86437,	74276,	92292,	2920275,	1230952,	3394057,	2133864
23,	,	151,	3039213,	168769,	1074980,	95818,	68028,	80507,	2609726,	1156744,	3212971,	2037170
24,	,	157,	2996257,	146403,	922906,	75576,	58807,	71525,	2272866,	994644,	3146947,	2144231
25,	,	151,	3183267,	148529,	1203435,	85645,	73846,	95246,	2988201,	1257191,	3336996,	2042717
26,	,	160,	3105807,	165294,	1010515,	92456,	93347,	91317,	3124010,	1039485,	3276813,	2168096
27,	,	153,	3178227,	191297,	1190369,	116330,	99656,	101999,	3474247,	1209485,	3375538,	2062879
28,	,	160,	3193545,	160364,	1085477,	90002,	74135,	94148,	2936394,	1129190,	3359616,	2178422
