2,	,	643,	4861269,	139158,	1059483,	79517,	45862,	32529,	1147077,	1087809,	5004627,	3861022
3,	,	643,	4851249,	148878,	992263,	86969,	42250,	28267,	1054979,	1026828,	5004994,	3920786
4,	,	615,	4253609,	122312,	598005,	59935,	36850,	18167,	815451,	623141,	4379661,	3717757
5,	,	635,	4845182,	118534,	975751,	59064,	37350,	28044,	972133,	1043946,	4968057,	3929011
6,	,	617,	4801341,	138360,	999830,	76309,	42488,	29842,	1077139,	1052048,	4944316,	3864080
7,	,	639,	4718409,	100776,	719206,	39640,	26666,	21593,	705340,	879172,	4823405,	4061033
8,	,	643,	3883351,	56568,	15165,	2033,	757,	375,	16205,	272688,	3939777,	3922579
9,	,	618,	4765176,	124438,	1068433,	68581,	34081,	30200,	947954,	1165467,	4893532,	3752470
10,	,	607,	4693675,	144299,	1115028,	79048,	38950,	30625,	1020053,	1219238,	4842280,	3643500
11,	,	638,	4825572,	167439,	1111902,	109954,	53508,	35725,	1363950,	1121628,	4996902,	3770433
12,	,	609,	4952587,	115767,	1237531,	60618,	39159,	32570,	1044388,	1301228,	5073871,	3770399
13,	,	640,	4853999,	153990,	931944,	88963,	41890,	27363,	1041313,	953634,	5013200,	3987407
14,	,	609,	4819321,	136276,	1147888,	75060,	42670,	34160,	1131391,	1178152,	4960322,	3732666
15,	,	609,	4769707,	117801,	972131,	57185,	28213,	25336,	780275,	1095107,	4891511,	3858933
Total,	67.4995,	10000,	75065958,	2059330,	14740493,	1099026,	606289,	428184,	15324088,	15839519,	77190701,	61285769,	45
0,	,	618,	4822506,	149501,	1140856,	93191,	46247,	32824,	1170489,	1181667,	4977056,	3737644
1,	,	617,	5311269,	157065,	1617341,	94791,	41390,	42529,	1238569,	1727772,	5473328,	3756049
2,	,	643,	3801786,	59641,	0,	0,	0,	0,	0,	399846,	3861022,	3861022
3,	,	643,	5055228,	135457,	1196242,	73548,	38134,	32878,	1040052,	1379285,	5194453,	3920786
4,	,	615,	5278999,	206268,	1623395,	143891,	60346,	46834,	1581349,	1653707,	5495415,	3717757
5,	,	635,	5516697,	159919,	1647266,	100449,	56823,	46149,	1529620,	1676661,	5684510,	3929011
6,	,	617,	5302934,	150023,	1501423,	87972,	40330,	37320,	1158799,	1648347,	5460166,	3864080
7,	,	639,	5385342,	128286,	1386139,	67150,	41189,	37490,	1151098,	1507090,	5520424,	4061033
8,	,	643,	4507176,	98318,	638990,	43783,	27288,	18397,	662269,	715435,	4611467,	3922579
9,	,	618,	5325447,	181190,	1628704,	125333,	70688,	48615,	1772897,	1634688,	5514429,	3752470
10,	,	607,	5233128,	202914,	1654481,	137663,	66295,	47231,	1699839,	1688439,	5443568,	3643500
11,	,	638,	5370987,	180345,	1657317,	122860,	64991,	49718,	1711218,	1670804,	5561412,	3770433
12,	,	609,	5439537,	159657,	1724481,	104508,	53820,	45136,	1449453,	1754313,	5609345,	3770399
13,	,	640,	5281721,	185744,	1359666,	120717,	59255,	42087,	1523111,	1407667,	5475595,	3987407
14,	,	609,	5124838,	161075,	1453405,	99859,	43057,	41231,	1243277,	1581863,	5292989,	3732666
15,	,	609,	5412130,	134181,	1614554,	73565,	43606,	42264,	1252765,	1705956,	5556525,	3858933
Total,	78.5023,	10000,	82169725,	2449584,	21844260,	1489280,	753459,	610703,	20184805,	23333540,	84731704,	61285769,	47
