0,	,	158,	941252,	30450,	0,	0,	0,	0,	0,	377137,	971702,	971702
1,	,	159,	2960776,	189983,	2067393,	159338,	41798,	44893,	1254445,	2342875,	3156517,	923774
2,	,	157,	3155202,	240943,	2236221,	211323,	60404,	56642,	1747019,	2376919,	3404039,	948506
3,	,	151,	3091516,	171129,	2086701,	140437,	42632,	46678,	1281652,	2358052,	3270909,	1036106
4,	,	154,	3547800,	103222,	2583081,	76719,	36517,	42145,	1099031,	2672984,	3662982,	991489
5,	,	160,	3408438,	153659,	2440426,	126796,	45070,	49960,	1363486,	2566858,	3568338,	994912
6,	,	160,	3499989,	141533,	2589133,	113124,	43987,	49140,	1352434,	2676499,	3654731,	939048
7,	,	153,	3126922,	188617,	2196391,	156203,	41771,	45218,	1244332,	2449494,	3321753,	963067
8,	,	160,	2990036,	130741,	2060683,	99524,	38052,	37363,	1076373,	2178737,	3135521,	960461
9,	,	158,	3528069,	144375,	2605151,	117465,	51238,	50673,	1445625,	2641602,	3684851,	949766
10,	,	159,	3353737,	134475,	2377809,	105057,	38831,	38845,	1107267,	2448718,	3504700,	1005515
11,	,	157,	3484940,	147320,	2575781,	120633,	47000,	47890,	1358927,	2625491,	3647319,	935708
12,	,	158,	2259140,	86488,	1366053,	57205,	24496,	26574,	715106,	1548441,	2358880,	922077
13,	,	155,	3298703,	158088,	2349429,	127390,	38665,	38093,	1098811,	2469665,	3462799,	980154
14,	,	157,	3421493,	154239,	2499028,	125610,	46477,	44200,	1279980,	2590667,	3586621,	950994
15,	,	155,	3380752,	119454,	2384171,	91471,	45584,	48830,	1346697,	2489027,	3512898,	1024996
16,	,	160,	2292484,	97201,	1370322,	71062,	29571,	29777,	868800,	1458050,	2396986,	948134
17,	,	160,	3453915,	154937,	2540821,	128028,	41823,	43355,	1227907,	2637591,	3626360,	939769
18,	,	157,	3293792,	157562,	2364577,	125280,	44220,	42445,	1259044,	2478735,	3468675,	961519
19,	,	160,	3374160,	122720,	2394006,	93288,	41949,	43434,	1208906,	2536483,	3510096,	1009763
20,	,	157,	3400293,	143249,	2493878,	115923,	46506,	48648,	1375528,	2570510,	3560828,	933597
21,	,	160,	3316902,	150414,	2350358,	121599,	40545,	43527,	1221944,	2500881,	3481470,	995406
22,	,	158,	3428808,	169852,	2524155,	142940,	53239,	50127,	1497248,	2587171,	3615631,	931338
23,	,	154,	3164073,	130738,	2239481,	98413,	35910,	36765,	1041544,	2402744,	3306637,	957055
24,	,	159,	2963702,	141124,	2031922,	109404,	44307,	46244,	1305380,	2234371,	3113809,	963443
25,	,	152,	3270243,	141104,	2386151,	111634,	42157,	46555,	1283948,	2509840,	3426394,	913516
26,	,	153,	3270124,	130026,	2331835,	101454,	37405,	37587,	1064318,	2427410,	3416166,	967013
27,	,	160,	3305764,	174821,	2378569,	144319,	50260,	50341,	1478096,	2489406,	3498918,	957547
28,	,	153,	3356677,	157815,	2460241,	129958,	50309,	50602,	1453889,	2548396,	3531486,	924182
29,	,	160,	3274999,	159178,	2326734,	127648,	44996,	45911,	1301944,	2438531,	3454303,	979788
30,	,	151,	3212423,	139653,	2344766,	111280,	45920,	45691,	1306584,	2422072,	3357550,	895832
31,	,	152,	2353951,	101420,	1458835,	72422,	29633,	27422,	823485,	1513907,	2464018,	924108
32,	,	153,	2024474,	112855,	1154851,	83505,	27282,	28744,	803758,	1334800,	2143948,	898776
33,	,	153,	3422896,	145781,	2498254,	118933,	44528,	48661,	1358678,	2635972,	3580686,	951598
34,	,	160,	3159639,	131166,	2219926,	102505,	44582,	46947,	1318074,	2397932,	3302884,	968275
35,	,	160,	3354280,	187174,	2425528,	159108,	53796,	56261,	1608362,	2552917,	3554111,	956728
36,	,	160,	3277388,	147206,	2340649,	117452,	42546,	43124,	1225499,	2465352,	3438600,	966414
37,	,	155,	3352951,	131110,	2393512,	106067,	45112,	46914,	1309017,	2452622,	3495667,	984631
38,	,	151,	3205502,	162240,	2344628,	132873,	46718,	46704,	1376522,	2449304,	3378598,	890044
39,	,	151,	3391878,	156855,	2563875,	129006,	52188,	49423,	1455344,	2606838,	3559160,	855492
40,	,	157,	3254496,	120211,	2327417,	92998,	41959,	41156,	1210136,	2374686,	3383385,	954283
41,	,	160,	3422849,	126629,	2430686,	96745,	42357,	45809,	1255368,	2547689,	3560926,	1022314
42,	,	158,	3356641,	104966,	2406961,	77869,	40926,	41756,	1167287,	2469873,	3475624,	976795
43,	,	156,	2214638,	120258,	1338230,	89056,	34788,	32851,	994906,	1457960,	2344112,	907402
44,	,	158,	3011787,	154449,	2090050,	124636,	48859,	53654,	1512551,	2288131,	3173770,	951463
45,	,	159,	3339623,	103699,	2364525,	77302,	38891,	45250,	1187206,	2506222,	3456630,	1001628
46,	,	154,	3364805,	152711,	2447821,	127007,	55985,	60612,	1751180,	2561125,	3527710,	942674
47,	,	153,	3366235,	153309,	2480401,	126814,	53265,	56340,	1584367,	2597798,	3534006,	912132
48,	,	154,	3193153,	161988,	2243473,	131133,	54526,	50483,	1530292,	2275762,	3368852,	980756
49,	,	158,	3211139,	142973,	2299349,	109173,	45480,	44545,	1311176,	2370140,	3360769,	945518
50,	,	151,	3155078,	156557,	2251366,	124127,	50380,	48516,	1432195,	2338132,	3317375,	936187
51,	,	158,	3296134,	196463,	2331992,	163774,	53431,	47838,	1473715,	2371164,	3504184,	996963
52,	,	156,	2197211,	80512,	1177273,	52683,	24618,	25550,	708690,	1340676,	2287901,	1048256
53,	,	151,	3247474,	169080,	2332372,	139530,	51224,	48033,	1432257,	2381125,	3431199,	944765
54,	,	154,	3434550,	139017,	2521813,	108152,	46798,	50697,	1420099,	2586891,	3585297,	943584
55,	,	156,	3311492,	138643,	2366734,	108156,	46718,	46178,	1337593,	2401440,	3459907,	975351
56,	,	160,	2168268,	112652,	1264258,	80661,	29179,	26670,	779506,	1355678,	2288174,	935806
57,	,	156,	3367663,	182731,	2446631,	151924,	51865,	49631,	1459182,	2502014,	3564421,	951766
58,	,	155,	3373794,	133218,	2432961,	105633,	41660,	44850,	1228579,	2512499,	3517515,	968495
59,	,	158,	3360163,	155927,	2432352,	126184,	41470,	43196,	1212151,	2531248,	3528931,	957495
60,	,	155,	3459597,	140644,	2497834,	112933,	46566,	45894,	1319346,	2530054,	3614398,	989682
61,	,	157,	3234560,	145225,	2329826,	111922,	41280,	41468,	1184972,	2471970,	3393114,	937930
62,	,	155,	3268280,	139712,	2290769,	106177,	46319,	45008,	1310315,	2410552,	3420241,	1011359
63,	,	151,	3267943,	157840,	2378498,	126316,	48149,	44900,	1342095,	2444388,	3435071,	920922
Total,	54.5288,	10000,	201247656,	9130331,	141838917,	7253301,	2754717,	2803238,	80090168,	149092218,	211121053,	61285769,	15
0,	,	158,	1197902,	58586,	256650,	28136,	12401,	7766,	292959,	327150,	1257175,	971702
1,	,	159,	1813321,	124976,	919938,	94331,	30481,	24156,	810917,	946581,	1943950,	923774
2,	,	157,	1249997,	67621,	331016,	38001,	14941,	10395,	378840,	393651,	1319870,	948506
3,	,	151,	1869033,	100190,	864218,	69498,	28910,	22152,	751923,	917961,	1973524,	1036106
4,	,	154,	1886818,	86597,	922099,	60094,	27858,	22293,	734321,	951437,	1978666,	991489
5,	,	160,	1956565,	93522,	988553,	66659,	33281,	25686,	863550,	999212,	2054236,	994912
6,	,	160,	1825642,	92024,	914786,	63615,	27235,	23237,	746556,	949289,	1922391,	939048
7,	,	153,	1841431,	98039,	910900,	65625,	30795,	24207,	824013,	959897,	1946933,	963067
8,	,	160,	1683900,	91634,	754547,	60417,	24983,	20598,	679381,	802901,	1778752,	960461
9,	,	158,	1924157,	97344,	1001239,	70434,	29607,	25176,	791649,	1040048,	2025833,	949766
10,	,	159,	1228486,	44222,	252558,	14804,	9963,	6808,	238883,	354579,	1277221,	1005515
11,	,	157,	1890396,	93534,	981237,	66847,	28160,	24981,	783818,	1032843,	1988059,	935708
