0,	,	308,	2579343,	81001,	656307,	42028,	24242,	19842,	638017,	823213,	2667723,	1962417
1,	,	321,	3551797,	141524,	1697585,	99884,	44718,	40587,	1240676,	1736895,	3703573,	1895495
2,	,	309,	3187561,	170081,	1344626,	123529,	43518,	35644,	1169920,	1453230,	3365665,	1889494
3,	,	316,	3427372,	157935,	1555007,	113300,	53791,	42995,	1450018,	1578047,	3596787,	1916884
4,	,	317,	3277067,	132479,	1310213,	88439,	40930,	32398,	1064806,	1406504,	3417803,	2011256
5,	,	309,	2396982,	92829,	652762,	51465,	24314,	18734,	636750,	777678,	2495838,	1785025
6,	,	310,	3322906,	149281,	1476628,	106568,	47081,	40120,	1272364,	1539234,	3480211,	1888920
7,	,	309,	3541815,	130724,	1675424,	90495,	47306,	43336,	1326639,	1693687,	3681628,	1906652
8,	,	303,	3259492,	160980,	1453116,	106796,	51926,	36187,	1293998,	1468592,	3426627,	1860616
9,	,	316,	2649143,	125116,	782201,	79018,	30294,	21132,	759228,	813597,	2779144,	1912887
10,	,	321,	3156715,	128219,	1187881,	75449,	37299,	31574,	1005305,	1321397,	3293248,	2021990
11,	,	313,	3411906,	163161,	1546282,	115014,	53526,	42602,	1414651,	1570977,	3582061,	1913743
12,	,	306,	3247487,	123774,	1485415,	77705,	48751,	41279,	1343552,	1553174,	3380843,	1807779
13,	,	308,	3417463,	138313,	1579733,	100799,	59647,	45458,	1563873,	1585926,	3563544,	1875186
14,	,	317,	3337264,	128521,	1467070,	86605,	42152,	39603,	1209659,	1539496,	3473388,	1911836
15,	,	321,	3390332,	138208,	1414762,	93328,	54328,	39182,	1359555,	1437456,	3536335,	2020761
16,	,	304,	1803252,	41666,	0,	0,	0,	0,	0,	387932,	1844768,	1844768
17,	,	316,	3375641,	117707,	1488347,	76693,	38534,	39925,	1141995,	1609225,	3496974,	1928280
18,	,	318,	3349648,	164681,	1390549,	118976,	46406,	37728,	1250647,	1461873,	3525058,	2005167
19,	,	310,	3279110,	131801,	1403256,	86880,	33648,	33160,	1000898,	1553312,	3414721,	1920863
20,	,	309,	3422835,	136523,	1587344,	94830,	36406,	36093,	1049139,	1675831,	3567122,	1877097
21,	,	313,	3195026,	138780,	1326697,	90132,	33777,	34843,	1010669,	1489821,	3339746,	1916986
22,	,	306,	3408605,	149941,	1619193,	104747,	43793,	40797,	1253795,	1669277,	3565614,	1834385
23,	,	303,	3399415,	129457,	1629106,	82094,	47346,	40579,	1275017,	1645986,	3538205,	1817446
24,	,	320,	3132575,	115780,	1246450,	64938,	33591,	34376,	998883,	1419283,	3252262,	1936823
25,	,	311,	3140611,	153501,	1303494,	105231,	39424,	31288,	1045789,	1449415,	3301266,	1885251
26,	,	303,	3265999,	110198,	1444761,	68491,	34987,	39088,	1090750,	1584792,	3382224,	1862987
27,	,	321,	3484267,	143184,	1525668,	98352,	48369,	41076,	1320554,	1584599,	3639526,	2003602
28,	,	319,	3511942,	108703,	1509427,	68597,	36285,	34774,	1035084,	1592765,	3629693,	2043081
29,	,	317,	3426882,	163410,	1560051,	122344,	48938,	42427,	1379947,	1601379,	3600336,	1907711
30,	,	305,	2464761,	89538,	511281,	43520,	22045,	13896,	520315,	579647,	2558192,	2000223
31,	,	321,	3443610,	155280,	1567914,	110554,	50237,	41110,	1365804,	1581111,	3608612,	1920158
Total,	49.0662,	10000,	102258824,	4212296,	42398550,	2786801,	1297609,	1111833,	35488297,	45185351,	106708737,	61285769,	33
0,	,	308,	2509471,	77333,	586435,	38360,	24765,	17595,	608347,	696289,	2593529,	1962417
1,	,	321,	2384441,	85807,	530229,	44167,	22725,	14767,	551559,	621575,	2474768,	1895495
2,	,	309,	2962566,	140560,	1119631,	94008,	37270,	31140,	1018339,	1237645,	3111171,	1889494
3,	,	316,	3202612,	145560,	1330247,	100925,	46534,	37718,	1268154,	1379391,	3354799,	1916884
4,	,	317,	3254991,	159209,	1288137,	115169,	47793,	34530,	1211810,	1317584,	3420332,	2011256
5,	,	309,	3186504,	124477,	1442284,	83113,	42172,	36881,	1155148,	1479553,	3318941,	1785025
6,	,	310,	3036383,	114827,	1190105,	72114,	33157,	30577,	921595,	1282605,	3160981,	1888920
7,	,	309,	3271161,	109419,	1404770,	69190,	40937,	34964,	1098799,	1440899,	3390177,	1906652
8,	,	303,	3040182,	157387,	1233806,	103203,	59229,	37034,	1431854,	1239526,	3204116,	1860616
9,	,	316,	3041498,	140843,	1174556,	94745,	38572,	31700,	1060251,	1258557,	3188007,	1912887
10,	,	321,	3046236,	124016,	1077402,	71246,	31017,	29182,	878765,	1173945,	3176697,	2021990
11,	,	313,	3176079,	170123,	1310455,	121976,	55676,	35787,	1364188,	1314055,	3352804,	1913743
12,	,	306,	2338864,	83357,	576792,	37288,	25331,	18324,	642121,	647583,	2426809,	1807779
13,	,	308,	3178814,	118046,	1341084,	80532,	51154,	39100,	1323259,	1355591,	3302356,	1875186
14,	,	317,	3141028,	122815,	1270834,	80899,	42421,	35862,	1163808,	1296667,	3269494,	1911836
15,	,	321,	3089949,	135163,	1114379,	90283,	45203,	32954,	1146095,	1141379,	3232547,	2020761
16,	,	304,	2907532,	110565,	1104280,	68899,	28827,	29132,	859303,	1266082,	3021305,	1844768
17,	,	316,	3265415,	117572,	1378121,	76558,	36499,	33866,	1023428,	1456424,	3387304,	1928280
18,	,	318,	3106884,	141372,	1147785,	95667,	36347,	31375,	1000533,	1259105,	3251437,	2005167
